price,date
997085.0,2021-04-22 21:11
997085.0,2021-04-22 21:10
997103.0,2021-04-22 21:10
995140.0,2021-04-22 21:10
996639.0,2021-04-22 21:10
996639.0,2021-04-22 21:10
996639.0,2021-04-22 21:10
994601.0,2021-04-22 21:10
996640.0,2021-04-22 21:10
995141.0,2021-04-22 21:10
995141.0,2021-04-22 21:10
994500.0,2021-04-22 21:10
995141.0,2021-04-22 21:10
995141.0,2021-04-22 21:10
995141.0,2021-04-22 21:10
995154.0,2021-04-22 21:10
995154.0,2021-04-22 21:10
994500.0,2021-04-22 21:10
995240.0,2021-04-22 21:10
995240.0,2021-04-22 21:10
995240.0,2021-04-22 21:10
995254.0,2021-04-22 21:09
995255.0,2021-04-22 21:09
995259.0,2021-04-22 21:09
995275.0,2021-04-22 21:09
994500.0,2021-04-22 21:09
994500.0,2021-04-22 21:09
995435.0,2021-04-22 21:09
995435.0,2021-04-22 21:09
995395.0,2021-04-22 21:09
995395.0,2021-04-22 21:09
995444.0,2021-04-22 21:09
995474.0,2021-04-22 21:09
995474.0,2021-04-22 21:09
995295.0,2021-04-22 21:09
995295.0,2021-04-22 21:09
995789.0,2021-04-22 21:09
996000.0,2021-04-22 21:09
996000.0,2021-04-22 21:09
996000.0,2021-04-22 21:09
996009.0,2021-04-22 21:09
996247.0,2021-04-22 21:09
996247.0,2021-04-22 21:09
994389.0,2021-04-22 21:09
996247.0,2021-04-22 21:08
996275.0,2021-04-22 21:08
996275.0,2021-04-22 21:08
996275.0,2021-04-22 21:08
996765.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
994889.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997000.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997728.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:08
997700.0,2021-04-22 21:07
997700.0,2021-04-22 21:07
997700.0,2021-04-22 21:07
997700.0,2021-04-22 21:07
997700.0,2021-04-22 21:07
997700.0,2021-04-22 21:07
997700.0,2021-04-22 21:07
998000.0,2021-04-22 21:07
1000090.0,2021-04-22 21:07
1000090.0,2021-04-22 21:07
1000100.0,2021-04-22 21:07
1000100.0,2021-04-22 21:07
1000100.0,2021-04-22 21:07
1000100.0,2021-04-22 21:07
1000100.0,2021-04-22 21:07
1000310.0,2021-04-22 21:07
1000310.0,2021-04-22 21:07
1000310.0,2021-04-22 21:07
1000310.0,2021-04-22 21:07
1000310.0,2021-04-22 21:07
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1000310.0,2021-04-22 21:06
1001000.0,2021-04-22 21:06
1001000.0,2021-04-22 21:06
1001000.0,2021-04-22 21:06
1001000.0,2021-04-22 21:06
1001020.0,2021-04-22 21:06
1001900.0,2021-04-22 21:06
1001900.0,2021-04-22 21:06
1001900.0,2021-04-22 21:06
1001900.0,2021-04-22 21:06
1001900.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1002550.0,2021-04-22 21:06
1003290.0,2021-04-22 21:06
1003290.0,2021-04-22 21:05
1003290.0,2021-04-22 21:05
1003290.0,2021-04-22 21:05
1003290.0,2021-04-22 21:05
1003290.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003290.0,2021-04-22 21:05
1003300.0,2021-04-22 21:05
1003590.0,2021-04-22 21:05
1003600.0,2021-04-22 21:05
1003960.0,2021-04-22 21:05
1003830.0,2021-04-22 21:05
1003290.0,2021-04-22 21:05
1003290.0,2021-04-22 21:04
1004050.0,2021-04-22 21:04
1003800.0,2021-04-22 21:04
1003390.0,2021-04-22 21:04
1003390.0,2021-04-22 21:04
1003850.0,2021-04-22 21:04
1004280.0,2021-04-22 21:04
1004870.0,2021-04-22 21:04
1003290.0,2021-04-22 21:04
1004930.0,2021-04-22 21:04
1003290.0,2021-04-22 21:04
1003290.0,2021-04-22 21:04
1004930.0,2021-04-22 21:04
1004970.0,2021-04-22 21:04
1004970.0,2021-04-22 21:04
1004970.0,2021-04-22 21:04
1003290.0,2021-04-22 21:04
1003280.0,2021-04-22 21:03
1005000.0,2021-04-22 21:03
1005000.0,2021-04-22 21:03
1005000.0,2021-04-22 21:03
1005430.0,2021-04-22 21:03
1005110.0,2021-04-22 21:03
1005150.0,2021-04-22 21:03
1005150.0,2021-04-22 21:03
1005150.0,2021-04-22 21:03
1005150.0,2021-04-22 21:03
1005000.0,2021-04-22 21:03
1005150.0,2021-04-22 21:03
1005370.0,2021-04-22 21:03
1006180.0,2021-04-22 21:03
1006430.0,2021-04-22 21:03
1006450.0,2021-04-22 21:03
1007460.0,2021-04-22 21:03
1007520.0,2021-04-22 21:03
1006970.0,2021-04-22 21:03
1008130.0,2021-04-22 21:03
1007460.0,2021-04-22 21:03
1008620.0,2021-04-22 21:03
1008620.0,2021-04-22 21:02
1008620.0,2021-04-22 21:02
1008620.0,2021-04-22 21:02
1010000.0,2021-04-22 21:02
1008810.0,2021-04-22 21:02
1006640.0,2021-04-22 21:02
1008620.0,2021-04-22 21:02
1008620.0,2021-04-22 21:02
1007970.0,2021-04-22 21:02
1006870.0,2021-04-22 21:02
1006870.0,2021-04-22 21:02
1007110.0,2021-04-22 21:02
1006420.0,2021-04-22 21:02
1003450.0,2021-04-22 21:02
1003450.0,2021-04-22 21:02
1003450.0,2021-04-22 21:02
1003450.0,2021-04-22 21:02
1003450.0,2021-04-22 21:02
1003450.0,2021-04-22 21:01
1003450.0,2021-04-22 21:01
1003450.0,2021-04-22 21:01
1003170.0,2021-04-22 21:01
1003170.0,2021-04-22 21:01
1003450.0,2021-04-22 21:01
1003180.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003240.0,2021-04-22 21:01
1003350.0,2021-04-22 21:01
1003240.0,2021-04-22 21:00
1003580.0,2021-04-22 21:00
1003560.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003170.0,2021-04-22 21:00
1003220.0,2021-04-22 21:00
1003170.0,2021-04-22 21:00
1003170.0,2021-04-22 21:00
1003170.0,2021-04-22 21:00
1003340.0,2021-04-22 21:00
1003170.0,2021-04-22 21:00
1003580.0,2021-04-22 21:00
1003910.0,2021-04-22 21:00
1004180.0,2021-04-22 20:59
1004180.0,2021-04-22 20:59
1004180.0,2021-04-22 20:59
1004180.0,2021-04-22 20:59
1004070.0,2021-04-22 20:59
1003170.0,2021-04-22 20:59
1004160.0,2021-04-22 20:59
1004040.0,2021-04-22 20:59
1003910.0,2021-04-22 20:59
1003170.0,2021-04-22 20:59
1004290.0,2021-04-22 20:59
1004290.0,2021-04-22 20:59
1004290.0,2021-04-22 20:59
1004290.0,2021-04-22 20:59
1004290.0,2021-04-22 20:59
1004430.0,2021-04-22 20:59
1004600.0,2021-04-22 20:59
1003170.0,2021-04-22 20:59
1003170.0,2021-04-22 20:59
1004250.0,2021-04-22 20:59
1004230.0,2021-04-22 20:59
1004230.0,2021-04-22 20:58
1004230.0,2021-04-22 20:58
1004230.0,2021-04-22 20:58
1004230.0,2021-04-22 20:58
1004250.0,2021-04-22 20:58
1004250.0,2021-04-22 20:58
1003170.0,2021-04-22 20:58
1004220.0,2021-04-22 20:58
1004250.0,2021-04-22 20:58
1004250.0,2021-04-22 20:58
1004280.0,2021-04-22 20:58
1004280.0,2021-04-22 20:58
1004480.0,2021-04-22 20:58
1003170.0,2021-04-22 20:58
1004480.0,2021-04-22 20:58
1004610.0,2021-04-22 20:58
1004610.0,2021-04-22 20:58
1003170.0,2021-04-22 20:57
1004610.0,2021-04-22 20:57
1004610.0,2021-04-22 20:57
1003170.0,2021-04-22 20:57
1004610.0,2021-04-22 20:57
1004810.0,2021-04-22 20:57
1004810.0,2021-04-22 20:57
1003160.0,2021-04-22 20:57
1004230.0,2021-04-22 20:57
1004230.0,2021-04-22 20:57
1004230.0,2021-04-22 20:57
1003160.0,2021-04-22 20:57
1004230.0,2021-04-22 20:57
1003120.0,2021-04-22 20:57
1004320.0,2021-04-22 20:57
1004320.0,2021-04-22 20:57
1004320.0,2021-04-22 20:57
1004320.0,2021-04-22 20:57
1004670.0,2021-04-22 20:57
1004810.0,2021-04-22 20:57
1004810.0,2021-04-22 20:57
1004650.0,2021-04-22 20:56
1004700.0,2021-04-22 20:56
1004810.0,2021-04-22 20:56
1004240.0,2021-04-22 20:56
1004240.0,2021-04-22 20:56
1004240.0,2021-04-22 20:56
1003040.0,2021-04-22 20:56
1004240.0,2021-04-22 20:56
1004240.0,2021-04-22 20:56
1003040.0,2021-04-22 20:56
1003040.0,2021-04-22 20:56
1003340.0,2021-04-22 20:56
1003040.0,2021-04-22 20:56
1003000.0,2021-04-22 20:56
1004910.0,2021-04-22 20:56
1005300.0,2021-04-22 20:56
1002550.0,2021-04-22 20:56
1003000.0,2021-04-22 20:56
1003150.0,2021-04-22 20:56
1003150.0,2021-04-22 20:56
1003150.0,2021-04-22 20:56
1003150.0,2021-04-22 20:55
1003150.0,2021-04-22 20:55
1003160.0,2021-04-22 20:55
1003160.0,2021-04-22 20:55
1003160.0,2021-04-22 20:55
1003160.0,2021-04-22 20:55
1003160.0,2021-04-22 20:55
1003980.0,2021-04-22 20:55
1004000.0,2021-04-22 20:55
1004010.0,2021-04-22 20:55
1004010.0,2021-04-22 20:55
1004010.0,2021-04-22 20:55
1005200.0,2021-04-22 20:55
1005270.0,2021-04-22 20:55
1005200.0,2021-04-22 20:55
1005200.0,2021-04-22 20:55
1005200.0,2021-04-22 20:55
1005200.0,2021-04-22 20:55
1005200.0,2021-04-22 20:54
1004430.0,2021-04-22 20:54
1006000.0,2021-04-22 20:54
1006000.0,2021-04-22 20:54
1006000.0,2021-04-22 20:54
1006760.0,2021-04-22 20:54
1005800.0,2021-04-22 20:54
1006000.0,2021-04-22 20:54
1004020.0,2021-04-22 20:54
1006000.0,2021-04-22 20:54
1005720.0,2021-04-22 20:54
1004020.0,2021-04-22 20:54
1005640.0,2021-04-22 20:54
1005640.0,2021-04-22 20:54
1005640.0,2021-04-22 20:54
1005650.0,2021-04-22 20:54
1005430.0,2021-04-22 20:54
1004000.0,2021-04-22 20:54
1004000.0,2021-04-22 20:54
1004000.0,2021-04-22 20:54
1005720.0,2021-04-22 20:54
1005720.0,2021-04-22 20:53
1005360.0,2021-04-22 20:53
1004000.0,2021-04-22 20:53
1004000.0,2021-04-22 20:53
1005520.0,2021-04-22 20:53
1005460.0,2021-04-22 20:53
1005460.0,2021-04-22 20:53
1004610.0,2021-04-22 20:53
1004710.0,2021-04-22 20:53
1004710.0,2021-04-22 20:53
1004860.0,2021-04-22 20:53
1004860.0,2021-04-22 20:53
1004880.0,2021-04-22 20:53
1004880.0,2021-04-22 20:53
1004880.0,2021-04-22 20:53
1005140.0,2021-04-22 20:53
1005450.0,2021-04-22 20:53
1005310.0,2021-04-22 20:53
1005480.0,2021-04-22 20:53
1005480.0,2021-04-22 20:53
1004860.0,2021-04-22 20:53
1005990.0,2021-04-22 20:53
1005530.0,2021-04-22 20:52
1005480.0,2021-04-22 20:52
1005480.0,2021-04-22 20:52
1005480.0,2021-04-22 20:52
1004000.0,2021-04-22 20:52
1006160.0,2021-04-22 20:52
1005510.0,2021-04-22 20:52
1004660.0,2021-04-22 20:52
1004280.0,2021-04-22 20:52
1004660.0,2021-04-22 20:52
1004660.0,2021-04-22 20:52
1004660.0,2021-04-22 20:52
1004660.0,2021-04-22 20:52
1004000.0,2021-04-22 20:52
1004000.0,2021-04-22 20:52
1004880.0,2021-04-22 20:52
1004860.0,2021-04-22 20:52
1004860.0,2021-04-22 20:52
1005280.0,2021-04-22 20:52
1005360.0,2021-04-22 20:52
1005280.0,2021-04-22 20:52
1004060.0,2021-04-22 20:52
1004970.0,2021-04-22 20:52
1005480.0,2021-04-22 20:52
1005640.0,2021-04-22 20:52
1005760.0,2021-04-22 20:52
1005860.0,2021-04-22 20:52
1005860.0,2021-04-22 20:52
1005860.0,2021-04-22 20:52
1005860.0,2021-04-22 20:52
1005740.0,2021-04-22 20:52
1004860.0,2021-04-22 20:51
1006550.0,2021-04-22 20:51
1006830.0,2021-04-22 20:51
1006830.0,2021-04-22 20:51
1007120.0,2021-04-22 20:51
1006780.0,2021-04-22 20:51
1005010.0,2021-04-22 20:51
1004520.0,2021-04-22 20:51
1005010.0,2021-04-22 20:51
1005010.0,2021-04-22 20:51
1005010.0,2021-04-22 20:51
1004970.0,2021-04-22 20:51
1004970.0,2021-04-22 20:51
1004740.0,2021-04-22 20:51
1004220.0,2021-04-22 20:51
1003840.0,2021-04-22 20:51
1003790.0,2021-04-22 20:51
1004850.0,2021-04-22 20:51
1002260.0,2021-04-22 20:50
1003940.0,2021-04-22 20:50
1003840.0,2021-04-22 20:50
1003890.0,2021-04-22 20:50
1003290.0,2021-04-22 20:50
1002200.0,2021-04-22 20:50
1003160.0,2021-04-22 20:50
1002200.0,2021-04-22 20:50
1003290.0,2021-04-22 20:50
1003290.0,2021-04-22 20:50
1003310.0,2021-04-22 20:50
1003200.0,2021-04-22 20:50
1002310.0,2021-04-22 20:50
1002220.0,2021-04-22 20:50
1002610.0,2021-04-22 20:50
1002610.0,2021-04-22 20:50
1002610.0,2021-04-22 20:50
1002620.0,2021-04-22 20:50
1002620.0,2021-04-22 20:50
1002000.0,2021-04-22 20:50
1002630.0,2021-04-22 20:50
1002380.0,2021-04-22 20:50
1002740.0,2021-04-22 20:49
1002000.0,2021-04-22 20:49
1003250.0,2021-04-22 20:49
1003250.0,2021-04-22 20:49
1003190.0,2021-04-22 20:49
1002970.0,2021-04-22 20:49
1002770.0,2021-04-22 20:49
1002660.0,2021-04-22 20:49
1002220.0,2021-04-22 20:49
1002360.0,2021-04-22 20:49
1001000.0,2021-04-22 20:49
1001600.0,2021-04-22 20:49
1001600.0,2021-04-22 20:49
1001920.0,2021-04-22 20:49
1001000.0,2021-04-22 20:49
1001540.0,2021-04-22 20:49
1002110.0,2021-04-22 20:49
1001290.0,2021-04-22 20:49
1001550.0,2021-04-22 20:49
1001670.0,2021-04-22 20:49
1002130.0,2021-04-22 20:49
1001590.0,2021-04-22 20:48
1002060.0,2021-04-22 20:48
1002170.0,2021-04-22 20:48
1001390.0,2021-04-22 20:48
1001390.0,2021-04-22 20:48
1002180.0,2021-04-22 20:48
1001390.0,2021-04-22 20:48
1001390.0,2021-04-22 20:48
1001070.0,2021-04-22 20:48
1001860.0,2021-04-22 20:48
1001370.0,2021-04-22 20:48
1002150.0,2021-04-22 20:48
1003080.0,2021-04-22 20:48
1002460.0,2021-04-22 20:48
1002570.0,2021-04-22 20:48
1002110.0,2021-04-22 20:48
1002110.0,2021-04-22 20:48
1001970.0,2021-04-22 20:48
1002110.0,2021-04-22 20:48
1002010.0,2021-04-22 20:48
1001970.0,2021-04-22 20:47
1001970.0,2021-04-22 20:47
1001970.0,2021-04-22 20:47
1001970.0,2021-04-22 20:47
1002080.0,2021-04-22 20:47
1002080.0,2021-04-22 20:47
1000310.0,2021-04-22 20:47
1002380.0,2021-04-22 20:47
1002380.0,2021-04-22 20:47
1002590.0,2021-04-22 20:47
1002840.0,2021-04-22 20:47
1001020.0,2021-04-22 20:47
1002840.0,2021-04-22 20:47
1002840.0,2021-04-22 20:47
1002840.0,2021-04-22 20:47
1002330.0,2021-04-22 20:47
1001460.0,2021-04-22 20:47
1001490.0,2021-04-22 20:47
1001490.0,2021-04-22 20:47
1001490.0,2021-04-22 20:47
1001490.0,2021-04-22 20:47
1001510.0,2021-04-22 20:47
1000190.0,2021-04-22 20:47
1001590.0,2021-04-22 20:47
1000130.0,2021-04-22 20:47
1001630.0,2021-04-22 20:47
1001690.0,2021-04-22 20:46
1001690.0,2021-04-22 20:46
1001690.0,2021-04-22 20:46
1000070.0,2021-04-22 20:46
1001840.0,2021-04-22 20:46
1001840.0,2021-04-22 20:46
1000000.0,2021-04-22 20:46
1001840.0,2021-04-22 20:46
1002120.0,2021-04-22 20:46
1001110.0,2021-04-22 20:46
1003430.0,2021-04-22 20:46
1003430.0,2021-04-22 20:46
1003450.0,2021-04-22 20:46
1003450.0,2021-04-22 20:46
1003880.0,2021-04-22 20:46
1003560.0,2021-04-22 20:46
1003610.0,2021-04-22 20:46
1004970.0,2021-04-22 20:45
1004010.0,2021-04-22 20:45
1004010.0,2021-04-22 20:45
1004010.0,2021-04-22 20:45
1004010.0,2021-04-22 20:45
1004010.0,2021-04-22 20:45
1001620.0,2021-04-22 20:45
1001560.0,2021-04-22 20:45
1003260.0,2021-04-22 20:45
1003260.0,2021-04-22 20:45
1003300.0,2021-04-22 20:45
1001200.0,2021-04-22 20:45
1003300.0,2021-04-22 20:45
1003540.0,2021-04-22 20:45
1002970.0,2021-04-22 20:45
1004610.0,2021-04-22 20:45
1004610.0,2021-04-22 20:45
1005100.0,2021-04-22 20:45
1005100.0,2021-04-22 20:45
1005100.0,2021-04-22 20:45
1005100.0,2021-04-22 20:45
1005100.0,2021-04-22 20:45
1005310.0,2021-04-22 20:45
1005490.0,2021-04-22 20:45
1005580.0,2021-04-22 20:45
1005580.0,2021-04-22 20:44
1005580.0,2021-04-22 20:44
1005580.0,2021-04-22 20:44
1005580.0,2021-04-22 20:44
1005000.0,2021-04-22 20:44
1005000.0,2021-04-22 20:44
1003650.0,2021-04-22 20:44
1004860.0,2021-04-22 20:44
1004860.0,2021-04-22 20:44
1004860.0,2021-04-22 20:44
1004080.0,2021-04-22 20:44
1004080.0,2021-04-22 20:44
1004080.0,2021-04-22 20:44
1004080.0,2021-04-22 20:44
1004220.0,2021-04-22 20:44
1004220.0,2021-04-22 20:44
1004430.0,2021-04-22 20:44
1004690.0,2021-04-22 20:44
1004690.0,2021-04-22 20:44
1002970.0,2021-04-22 20:44
1004120.0,2021-04-22 20:44
1003910.0,2021-04-22 20:44
1004120.0,2021-04-22 20:44
1003910.0,2021-04-22 20:43
1004120.0,2021-04-22 20:43
1004340.0,2021-04-22 20:43
1004340.0,2021-04-22 20:43
1004340.0,2021-04-22 20:43
1003710.0,2021-04-22 20:43
1002970.0,2021-04-22 20:43
1003710.0,2021-04-22 20:43
1003710.0,2021-04-22 20:43
1003720.0,2021-04-22 20:43
1002970.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1003050.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004200.0,2021-04-22 20:43
1004590.0,2021-04-22 20:43
1004840.0,2021-04-22 20:43
1005000.0,2021-04-22 20:43
1003910.0,2021-04-22 20:43
1003910.0,2021-04-22 20:43
1003910.0,2021-04-22 20:43
1003910.0,2021-04-22 20:43
1003910.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1001720.0,2021-04-22 20:42
1000000.0,2021-04-22 20:42
999999.0,2021-04-22 20:42
999999.0,2021-04-22 20:42
999999.0,2021-04-22 20:42
999400.0,2021-04-22 20:42
999999.0,2021-04-22 20:42
999999.0,2021-04-22 20:42
999341.0,2021-04-22 20:42
999901.0,2021-04-22 20:42
999901.0,2021-04-22 20:42
999901.0,2021-04-22 20:42
999901.0,2021-04-22 20:42
999899.0,2021-04-22 20:42
999899.0,2021-04-22 20:42
999900.0,2021-04-22 20:41
999900.0,2021-04-22 20:41
999901.0,2021-04-22 20:41
999901.0,2021-04-22 20:41
999901.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
998733.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
998627.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
998627.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
999999.0,2021-04-22 20:41
1000000.0,2021-04-22 20:41
1000000.0,2021-04-22 20:41
998334.0,2021-04-22 20:41
999397.0,2021-04-22 20:41
998500.0,2021-04-22 20:41
999397.0,2021-04-22 20:40
998516.0,2021-04-22 20:40
999997.0,2021-04-22 20:40
999997.0,2021-04-22 20:40
999997.0,2021-04-22 20:40
999997.0,2021-04-22 20:40
998485.0,2021-04-22 20:40
999997.0,2021-04-22 20:40
999998.0,2021-04-22 20:40
999998.0,2021-04-22 20:40
998454.0,2021-04-22 20:40
999998.0,2021-04-22 20:40
999998.0,2021-04-22 20:40
999998.0,2021-04-22 20:40
999999.0,2021-04-22 20:40
999999.0,2021-04-22 20:40
999999.0,2021-04-22 20:40
1000000.0,2021-04-22 20:40
1000000.0,2021-04-22 20:40
997700.0,2021-04-22 20:39
999158.0,2021-04-22 20:39
997790.0,2021-04-22 20:39
997790.0,2021-04-22 20:39
997790.0,2021-04-22 20:39
997212.0,2021-04-22 20:39
997043.0,2021-04-22 20:39
997043.0,2021-04-22 20:39
997462.0,2021-04-22 20:39
997462.0,2021-04-22 20:39
997462.0,2021-04-22 20:39
997462.0,2021-04-22 20:39
997462.0,2021-04-22 20:39
997462.0,2021-04-22 20:39
997463.0,2021-04-22 20:39
997463.0,2021-04-22 20:39
996000.0,2021-04-22 20:39
997463.0,2021-04-22 20:39
997463.0,2021-04-22 20:39
997463.0,2021-04-22 20:39
997545.0,2021-04-22 20:39
997546.0,2021-04-22 20:39
997546.0,2021-04-22 20:38
997547.0,2021-04-22 20:38
997547.0,2021-04-22 20:38
997547.0,2021-04-22 20:38
997547.0,2021-04-22 20:38
997547.0,2021-04-22 20:38
995625.0,2021-04-22 20:38
997790.0,2021-04-22 20:38
995625.0,2021-04-22 20:38
996700.0,2021-04-22 20:38
995624.0,2021-04-22 20:38
996000.0,2021-04-22 20:38
996000.0,2021-04-22 20:38
995624.0,2021-04-22 20:38
996699.0,2021-04-22 20:38
996699.0,2021-04-22 20:38
996699.0,2021-04-22 20:38
996378.0,2021-04-22 20:38
996378.0,2021-04-22 20:38
996379.0,2021-04-22 20:38
996379.0,2021-04-22 20:38
996379.0,2021-04-22 20:38
996379.0,2021-04-22 20:38
996379.0,2021-04-22 20:38
996379.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
995377.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
995236.0,2021-04-22 20:37
996380.0,2021-04-22 20:37
995065.0,2021-04-22 20:37
994893.0,2021-04-22 20:37
996381.0,2021-04-22 20:37
996381.0,2021-04-22 20:37
994697.0,2021-04-22 20:37
996381.0,2021-04-22 20:37
996381.0,2021-04-22 20:37
996447.0,2021-04-22 20:37
995280.0,2021-04-22 20:37
995280.0,2021-04-22 20:37
994159.0,2021-04-22 20:37
994621.0,2021-04-22 20:37
994621.0,2021-04-22 20:37
994621.0,2021-04-22 20:37
994621.0,2021-04-22 20:37
994637.0,2021-04-22 20:37
994636.0,2021-04-22 20:37
994636.0,2021-04-22 20:36
994636.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
993903.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
994637.0,2021-04-22 20:36
993903.0,2021-04-22 20:36
994652.0,2021-04-22 20:36
994668.0,2021-04-22 20:36
994668.0,2021-04-22 20:36
994683.0,2021-04-22 20:36
994683.0,2021-04-22 20:36
994684.0,2021-04-22 20:36
994684.0,2021-04-22 20:36
993903.0,2021-04-22 20:36
994684.0,2021-04-22 20:36
994699.0,2021-04-22 20:36
994858.0,2021-04-22 20:36
994858.0,2021-04-22 20:36
994858.0,2021-04-22 20:35
994858.0,2021-04-22 20:35
994858.0,2021-04-22 20:35
993903.0,2021-04-22 20:35
994878.0,2021-04-22 20:35
993903.0,2021-04-22 20:35
993903.0,2021-04-22 20:35
994879.0,2021-04-22 20:35
994899.0,2021-04-22 20:35
995017.0,2021-04-22 20:35
995158.0,2021-04-22 20:35
995159.0,2021-04-22 20:35
995159.0,2021-04-22 20:35
995159.0,2021-04-22 20:35
995159.0,2021-04-22 20:35
995160.0,2021-04-22 20:35
995160.0,2021-04-22 20:35
995227.0,2021-04-22 20:35
995159.0,2021-04-22 20:35
995227.0,2021-04-22 20:35
995228.0,2021-04-22 20:35
995749.0,2021-04-22 20:35
995749.0,2021-04-22 20:35
995858.0,2021-04-22 20:35
996196.0,2021-04-22 20:35
995189.0,2021-04-22 20:35
996686.0,2021-04-22 20:35
996687.0,2021-04-22 20:35
995159.0,2021-04-22 20:34
996687.0,2021-04-22 20:34
996688.0,2021-04-22 20:34
996688.0,2021-04-22 20:34
996688.0,2021-04-22 20:34
996700.0,2021-04-22 20:34
996700.0,2021-04-22 20:34
996700.0,2021-04-22 20:34
996701.0,2021-04-22 20:34
996701.0,2021-04-22 20:34
996701.0,2021-04-22 20:34
996701.0,2021-04-22 20:34
996701.0,2021-04-22 20:34
996702.0,2021-04-22 20:34
994266.0,2021-04-22 20:34
994389.0,2021-04-22 20:34
995461.0,2021-04-22 20:34
994577.0,2021-04-22 20:34
994577.0,2021-04-22 20:34
994577.0,2021-04-22 20:34
994578.0,2021-04-22 20:34
994578.0,2021-04-22 20:34
994256.0,2021-04-22 20:34
993903.0,2021-04-22 20:34
994504.0,2021-04-22 20:34
994641.0,2021-04-22 20:33
992500.0,2021-04-22 20:33
994052.0,2021-04-22 20:33
992424.0,2021-04-22 20:33
994622.0,2021-04-22 20:33
993903.0,2021-04-22 20:33
994507.0,2021-04-22 20:33
994762.0,2021-04-22 20:33
993903.0,2021-04-22 20:33
994311.0,2021-04-22 20:33
994096.0,2021-04-22 20:33
994096.0,2021-04-22 20:33
